Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Enrolled,Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Admitted,Non-Local
Pre-Psychology,3.57,no,Enrolled,Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Admitted,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Enrolled,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Enrolled,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.57,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Enrolled,Non-Local
Pre-Psychology,3.58,no,Enrolled,Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Enrolled,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Admitted,Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Admitted,Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Enrolled,Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Admitted,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Admitted,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.58,no,Enrolled,Local
Pre-Psychology,3.58,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Admitted,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.59,no,Enrolled,Local
Pre-Psychology,3.59,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Admitted,Local
Pre-Psychology,3.6,no,Admitted,Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Admitted,Local
Pre-Psychology,3.6,no,Admitted,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Applied,Non-Local
Pre-Psychology,3.6,no,Admitted,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Enrolled,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Local
Pre-Psychology,3.61,no,Enrolled,Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Local
Pre-Psychology,3.61,no,Admitted,Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Enrolled,Local
Pre-Psychology,3.61,no,Enrolled,Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Enrolled,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Admitted,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.61,no,Applied,Non-Local
Pre-Psychology,3.62,no,Admitted,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Enrolled,Non-Local
Pre-Psychology,3.62,no,Enrolled,Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Admitted,Local
Pre-Psychology,3.62,no,Enrolled,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.62,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Admitted,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Admitted,Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Admitted,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Enrolled,Non-Local
Pre-Psychology,3.63,no,Enrolled,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Applied,Non-Local
Pre-Psychology,3.63,no,Enrolled,Non-Local
Pre-Psychology,3.63,no,Admitted,Local
Pre-Psychology,3.63,no,Admitted,Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Enrolled,Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Enrolled,Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Applied,Non-Local
Pre-Psychology,3.64,no,Admitted,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Enrolled,Non-Local
Pre-Psychology,3.65,no,Admitted,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Enrolled,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Enrolled,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Enrolled,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.65,no,Admitted,Non-Local
Pre-Psychology,3.65,no,Admitted,Local
Pre-Psychology,3.65,no,Admitted,Non-Local
Pre-Psychology,3.65,no,Admitted,Local
Pre-Psychology,3.65,no,Applied,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.66,no,Enrolled,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.66,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Enrolled,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Enrolled,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Enrolled,Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Enrolled,Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Enrolled,Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Admitted,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Admitted,Non-Local
Pre-Psychology,3.67,no,Admitted,Local
Pre-Psychology,3.67,no,Enrolled,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.67,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Admitted,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Admitted,Local
Pre-Psychology,3.68,no,Enrolled,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Enrolled,Non-Local
Pre-Psychology,3.68,no,Enrolled,Non-Local
Pre-Psychology,3.68,no,Admitted,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Enrolled,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.68,no,Admitted,Non-Local
Pre-Psychology,3.68,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Admitted,Local
Pre-Psychology,3.69,no,Admitted,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Enrolled,Local
Pre-Psychology,3.69,no,Enrolled,Non-Local
Pre-Psychology,3.69,no,Admitted,Non-Local
Pre-Psychology,3.69,no,Admitted,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Enrolled,Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Admitted,Local
Pre-Psychology,3.69,no,Enrolled,Non-Local
Pre-Psychology,3.69,no,Enrolled,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Enrolled,Local
Pre-Psychology,3.69,no,Admitted,Non-Local
Pre-Psychology,3.69,no,Admitted,Non-Local
Pre-Psychology,3.69,no,Enrolled,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.69,no,Applied,Non-Local
Pre-Psychology,3.7,no,Admitted,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Enrolled,Local
Pre-Psychology,3.7,no,Enrolled,Local
Pre-Psychology,3.7,no,Enrolled,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Applied,Non-Local
Pre-Psychology,3.7,no,Admitted,Non-Local
Pre-Psychology,3.7,no,Admitted,Non-Local
